id,refid,pred,disp,para,p_fam,p_g,p_sp,sp,a_g,a_sp,continent,log_avg_diam,log_ant_size,disp_self,disp_myrm,disp_vert,disp_wind,plant_sp,h_sp,omni_sp,hab_forest,hab_shrubland,hab_desert,hab_grassland,hab_crop,hab_urban,lform_annual,lform_perenniel,ghab_forbherb,ghab_graminoid,ghab_shrubtree,ghab_other,shape_longnarrow,shape_round,shape_sphere,shape_odd,surface_smooth,surface_middle,surface_rugous,surface_appendage,lform,ghab,shape,surface,hab,country,diam_min,diam_max,avg_diam,ant_lmin,ant_lmax,ant_size,myrm,depo,disp.prob1,pred.prob1,para.prob1,result,dispersal,diet
7752,728,0,1,0,Poaceae,Oryza,sativa,Oryza sativa,Wasmannia,unknown,South_America,0.77815125,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,grassland,Brazil,5,7,6,0.8,1.2,1,1,1,0.116483277,0.836419121,0.002193312,disp,zoo.an,other
7754,729,1,0,0,Poaceae,Triticum,,Triticum ,Pogonomyrmex,occidentalis,North_America,0.903089987,0.653212514,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,annual,graminoid,round,smooth,grassland,USA,6,10,8,4,5,4.5,0,1,0.004360059,0.999591035,4.02E-05,pred,zoo.an,plant
7774,735,0,1,0,Solanaceae,Solanum,thomasiifolium,Solanum thomasiifolium,Mycocepurus,goeldii,South_America,0.352182518,0.311753861,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,forest,Brazil,1.5,3,2.25,1.9,2.2,2.05,0,0,0.569411047,0.375008051,0.170869246,disp,zoo,plant
7775,735,0,1,0,Solanaceae,Solanum,thomasiifolium,Solanum thomasiifolium,Trachymyrmex,unknown,South_America,0.352182518,0.306425028,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,forest,Brazil,1.5,3,2.25,1.8,2.25,2.025,0,0,0.567355556,0.37612851,0.173392487,disp,zoo,plant
7778,737,1,0,0,Poaceae,Andropogon,,Andropogon ,Oecophylla,longinoda,Africa,0.698970004,0.47348697,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,perennial,graminoid,long_narrow,middle,human,Benin,4,6,5,2.75,3.2,2.975,0,0,0.08688896,0.750054112,0.016836769,pred,anemo,other
7781,737,1,0,0,Poaceae,Panicum,maximum,Panicum maximum,Oecophylla,longinoda,Africa,0.273001272,0.47348697,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,human,Benin,1.5,2.25,1.875,2.75,3.2,2.975,0,0,0.044384854,0.844830376,0.0034697,pred,anemo,other
7810,746,1,0,0,Asteraceae,Coreopsis,lanceolata,Coreopsis lanceolata,Solenopsis,invicta,North_America,0.51851394,0.327358934,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,perennial,forb_herb,round,rugous,forest,USA,2.6,4,3.3,2,2.25,2.125,0,1,0.393001563,0.318792913,0.001391297,pred,anemo,other
7813,746,1,0,0,Asteraceae,Gaillardia,pulchella,Gaillardia pulchella,Solenopsis,invicta,North_America,0.352182518,0.327358934,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,both,forb_herb,odd,rugous,forest,USA,2,2.5,2.25,2,2.25,2.125,0,1,0.606373477,0.297142162,1.48E-05,pred,anemo,other
7820,749,1,0,0,Poaceae,Triticum,,Triticum ,Messor,arenarius,Asia,0.903089987,0.875061263,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,annual,graminoid,round,smooth,desert,Israel,6,10,8,7,8,7.5,0,1,0.004684735,0.981362431,6.01E-05,pred,zoo.an,plant
7821,750,0,0,0,Poaceae,Triticum,,Triticum ,Messor,arenarius,Asia,0.903089987,0.875061263,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,annual,graminoid,round,smooth,desert,Israel,6,10,8,7,8,7.5,0,1,0.004684735,0.981362431,6.01E-05,NA,zoo.an,plant
7844,755,1,0,0,Poaceae,Triticum,,Triticum ,Veromessor,pergandei,North_America,0.903089987,0.618048097,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,annual,graminoid,round,smooth,desert,USA,6,10,8,3.8,4.5,4.15,0,1,0.007518868,0.983424482,4.29E-05,pred,zoo.an,plant
7850,759,1,0,0,Amaranthaceae,Atriplex,hymenelytra,Atriplex hymenelytra,Veromessor,unknown,North_America,0.301029996,0.618048097,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,desert,USA,2,2,2,3.8,4.5,4.15,0,0,0.383105507,0.594904139,0.00094621,pred,anemo,other
7862,759,1,0,0,Zygophyllaceae,Larrea,divaricata,Larrea divaricata,Veromessor,unknown,North_America,0.653212514,0.618048097,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,perennial,shrub_tree,odd,appendage,desert,USA,4,5,4.5,3.8,4.5,4.15,0,0,0.266606544,0.626772588,0.000682501,pred,anemo,other
7877,763,1,0,0,Asteraceae,Malocothrix,fendleri,Malocothrix fendleri,Pheidole,unknown,North_America,0.322219295,0.301029996,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,annual,forb_herb,long_narrow,rugous,grassland,USA,1.8,2.4,2.1,1.5,2.5,2,0,0,0.18886543,0.777613822,8.73E-05,pred,anemo,other
7879,763,1,0,0,Poaceae,Dasyochloa,pulchella,Dasyochloa pulchella,Pheidole,unknown,North_America,0.096910013,0.301029996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,perennial,graminoid,long_narrow,middle,grassland,USA,1,1.5,1.25,1.5,2.5,2,0,0,0.280155593,0.56990737,0.012664699,pred,anemo,other
7894,767,1,0,0,Asteraceae,Atractylis,serratuloides,Atractylis serratuloides,Messor,arenarius,Asia,0.653212514,0.875061263,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,annual,forb_herb,long_narrow,middle,desert,Israel,4,5,4.5,7,8,7.5,0,0,0.013541256,0.973049749,7.21E-05,pred,anemo,plant
7897,767,1,0,0,Poaceae,Stipa,capensis,Stipa capensis,Messor,arenarius,Asia,0.812913357,0.875061263,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,perennial,graminoid,round,smooth,desert,Israel,5.5,7.5,6.5,7,8,7.5,0,0,0.007474048,0.952657031,0.002890937,pred,anemo,plant
7925,776,0,0,0,Pinaceae,Pinus,sylvestris,Pinus sylvestris,Formica,aquilonia,Europe,1.653212514,0.62838893,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Scotland,30,60,45,4,4.5,4.25,0,1,0.787658417,0.013333348,0.000964279,NA,anemo,hd
421,53,0,1,0,Berberidaceae,Jeffersonia,diphylla,Jeffersonia diphylla,Aphaenogaster,rudis,North_America,0.740362689,0.77815125,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,USA,4,7,5.5,5,7,6,1,1,0.781235841,0.139859087,0.000346371,disp,myrm,other
433,53,0,1,0,Berberidaceae,Jeffersonia,diphylla,Jeffersonia diphylla,Formica,subsericea,North_America,0.740362689,0.665111737,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,USA,4,7,5.5,4.25,5,4.625,1,1,0.749349705,0.152501903,0.000448336,disp,myrm,other
485,62,0,1,0,Ericaceae,Brachyloma,daphnoides,Brachyloma daphnoides,Aphaenogaster,longiceps,Oceania,0.243038049,0.77815125,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,perennial,shrub_tree,sphere,rugous,shrubland,Australia,1.5,2,1.75,5,7,6,1,0,0.797807029,0.073375569,0.059053058,disp,myrm,other
487,62,0,1,0,Ericaceae,Brachyloma,daphnoides,Brachyloma daphnoides,Iridomyrmex,purpureus,Oceania,0.243038049,0.653212514,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,perennial,shrub_tree,sphere,rugous,shrubland,Australia,1.5,2,1.75,4,5,4.5,1,0,0.764263664,0.038106299,0.089742181,disp,myrm,hd
488,62,0,1,0,Ericaceae,Brachyloma,daphnoides,Brachyloma daphnoides,Iridomyrmex,purpureus,Oceania,0.243038049,0.653212514,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,perennial,shrub_tree,sphere,rugous,shrubland,Australia,1.5,2,1.75,4,5,4.5,1,0,0.764263664,0.038106299,0.089742181,disp,myrm,hd
509,62,0,1,0,Ericaceae,Brachyloma,daphnoides,Brachyloma daphnoides,Rhytidoponera,tasmaniensis,Oceania,0.243038049,0.62838893,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,perennial,shrub_tree,sphere,rugous,shrubland,Australia,1.5,2,1.75,4,4.5,4.25,1,0,0.757159289,0.083044454,0.097347751,disp,myrm,other
1521,235,0,1,0,Fabaceae,Ulex,europaeus,Ulex europaeus,Myrmica,ruginodis,Europe,0.397940009,0.458637849,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,grassland,United Kingdom,2,3,2.5,2.75,3,2.875,1,1,0.945796709,0.003609344,0.032085498,disp,myrm,hd
1522,235,0,1,0,Fabaceae,Ulex,minor,Ulex minor,Myrmica,ruginodis,Europe,0.352182518,0.458637849,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,grassland,United Kingdom,2,2.5,2.25,2.75,3,2.875,1,1,0.946933396,0.003535296,0.031741967,disp,myrm,hd
1523,235,1,0,0,Fabaceae,Ulex,europaeus,Ulex europaeus,Tetramorium,caespitum,Europe,0.397940009,0.301029996,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,grassland,United Kingdom,2,3,2.5,1.75,2.25,2,1,1,0.931596383,0.009241927,0.052038103,pred,myrm,other
1524,235,1,0,0,Fabaceae,Ulex,minor,Ulex minor,Tetramorium,caespitum,Europe,0.352182518,0.301029996,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,grassland,United Kingdom,2,2.5,2.25,1.75,2.25,2,1,1,0.933009771,0.009053373,0.052443542,pred,myrm,other
2644,415,0,1,0,Fabaceae,Ulex,parviflorus,Ulex parviflorus,Messor,barbarus,Europe,0.352182518,0.68797462,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,shrubland,Spain,2,2.5,2.25,3.75,6,4.875,1,0,0.606681964,0.134219969,0.024610904,disp,myrm,plant
3196,547,0,1,0,Araceae,Anthurium,gracile,Anthurium gracile,Neoponera,goeldii,South_America,0.544068044,0.787106093,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,French Guiana,3,4,3.5,6,6.25,6.125,0,1,0.876413529,0.048114571,0.075184229,disp,myrm,other
3198,547,0,1,0,Araceae,Anthurium,gracile,Anthurium gracile,Odontomachus,mayi,South_America,0.544068044,0.795880017,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,French Guiana,3,4,3.5,6,6.5,6.25,0,1,0.87790002,0.047755564,0.073488323,disp,myrm,other
3200,548,0,1,0,Araceae,Anthurium,gracile,Anthurium gracile,Camponotus,femoratus,South_America,0.544068044,0.740362689,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,French Guiana,3,4,3.5,5,6,5.5,1,1,0.868230238,0.050070761,0.08483898,disp,myrm,other
3204,548,0,1,0,Araceae,Anthurium,gracile,Anthurium gracile,Neoponera,goeldii,South_America,0.544068044,0.787106093,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,French Guiana,3,4,3.5,6,6.25,6.125,1,1,0.876413529,0.048114571,0.075184229,disp,myrm,other
3222,551,0,1,0,Euphorbiaceae,Mercurialis,annua,Mercurialis annua,Messor,structor,Europe,0.243038049,0.698970004,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,human,Italy,1.5,2,1.75,4,6,5,0,0,0.993323186,0.004093087,0.008458268,disp,myrm,plant
5806,715,0,1,0,Fabaceae,Ulex,europeus,Ulex europeus,Messor,bouvieri,Europe,0.397940009,0.559308011,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,forest,Portugal,2,3,2.5,2.75,4.5,3.625,0,0,0.922652129,0.005504684,0.053472182,disp,myrm,plant
5807,715,0,1,0,Fabaceae,Ulex,europeus,Ulex europeus,Messor,bouvieri,Europe,0.397940009,0.559308011,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,forest,Portugal,2,3,2.5,2.75,4.5,3.625,0,0,0.922652129,0.005504684,0.053472182,disp,myrm,plant
5808,715,0,1,0,Fabaceae,Ulex,europeus,Ulex europeus,Messor,bouvieri,Europe,0.397940009,0.559308011,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,forest,Portugal,2,3,2.5,2.75,4.5,3.625,0,0,0.922652129,0.005504684,0.053472182,disp,myrm,plant
7694,724,1,0,0,Cyperaceae,Scleria,,Scleria ,Pogonomyrmex,badius,North_America,0.301029996,0.653212514,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,perennial,graminoid,round,smooth,forest,USA,1.8,2.2,2,4,5,4.5,0,0,0.694111752,0.246529603,0.071251086,pred,myrm,plant
4,4,0,0,0,Orchidaceae,Spathoglottis,plicata,Spathoglottis plicata,Solenopsis,invicta,North_America,1.096910013,0.327358934,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,perennial,forb_herb,long_narrow,middle,forest,Puerto Rico,12,13,12.5,2,2.25,2.125,1,0,0.429528863,0.216574608,0.080194451,NA,auto,other
5,5,1,0,0,Fabaceae,Glycine,max,Glycine max,Solenopsis,invicta,North_America,0.929418926,0.327358934,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,annual,forb_herb,sphere,smooth,human,USA,6,11,8.5,2,2.25,2.125,0,0,0.104744629,0.704868978,0.000370375,pred,auto,other
50,11,1,0,0,Myrtaceae,Eucalyptus,baxteri,Eucalyptus baxteri,Monomorium,kiliani,Oceania,0.511883361,0.311753861,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,3,3.5,3.25,1.9,2.2,2.05,0,1,0.330660499,0.58412764,0.068354246,pred,auto,other
51,11,1,0,0,Myrtaceae,Eucalyptus,baxteri,Eucalyptus baxteri,Monomorium,unknown,Oceania,0.511883361,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,3,3.5,3.25,1.5,2.25,1.875,0,1,0.317316594,0.592542519,0.07585476,pred,auto,other
52,11,1,0,0,Myrtaceae,Eucalyptus,baxteri,Eucalyptus baxteri,Monomorium,unknown,Oceania,0.511883361,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,3,3.5,3.25,1.5,2.25,1.875,0,1,0.317316594,0.592542519,0.07585476,pred,auto,other
53,11,1,0,0,Myrtaceae,Eucalyptus,baxteri,Eucalyptus baxteri,Pheidole,unknown,Oceania,0.511883361,0.301029996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,3,3.5,3.25,1.5,2.5,2,0,1,0.326939358,0.586461394,0.070358187,pred,auto,other
54,11,1,0,0,Myrtaceae,Eucalyptus,baxteri,Eucalyptus baxteri,Rhytidoponera,tasmaniensis,Oceania,0.511883361,0.62838893,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,3,3.5,3.25,4,4.5,4.25,0,1,0.448349061,0.513959246,0.028498234,pred,auto,other
55,11,1,0,0,Myrtaceae,Eucalyptus,baxteri,Eucalyptus baxteri,Rhytidoponera,victoriae,Oceania,0.511883361,0.458637849,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,3,3.5,3.25,2.25,3.5,2.875,0,1,0.383611135,0.551825063,0.045759275,pred,auto,other
90,15,1,0,0,Euphorbiaceae,Euphorbia,schultzii,Euphorbia schultzii,Meranoplus,minimus,Oceania,0.301029996,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,2,2,1.75,2,1.875,0,0,0.393065547,0.445074952,0.055471399,pred,auto,other
91,15,1,0,0,Fabaceae,Alysicarpus,schomburgkii,Alysicarpus schomburgkii,Meranoplus,minimus,Oceania,0.278753601,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,1.3,2.5,1.9,1.75,2,1.875,0,0,0.395669551,0.442574966,0.055768607,pred,auto,other
92,15,1,0,0,Fabaceae,Desmodium,,Desmodium ,Meranoplus,minimus,Oceania,1.243038049,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,both,forb_herb,round,smooth,forest,Australia,15,20,17.5,1.75,2,1.875,0,0,0.289978529,0.55173588,0.000846982,pred,auto,other
93,15,1,0,0,Fabaceae,Indigofera,linifolia,Indigofera linifolia,Meranoplus,minimus,Oceania,0,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,1,1,1,1.75,2,1.875,0,0,0.3289559,0.637256477,0.001161073,pred,auto,other
94,15,1,0,0,Fabaceae,Indigofera,,Indigofera ,Meranoplus,minimus,Oceania,0,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,1,1,1,1.75,2,1.875,0,0,0.3289559,0.637256477,0.001161073,pred,auto,other
95,15,1,0,0,Fabaceae,Uraria,lagopodoides,Uraria lagopodoides,Meranoplus,minimus,Oceania,0.397940009,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,annual,forb_herb,sphere,middle,forest,Australia,2.5,2.5,2.5,1.75,2,1.875,0,0,0.480813186,0.503976968,0.00148486,pred,auto,other
97,15,1,0,0,Phyllanthaceae,Phyllanthus,flagellaris,Phyllanthus flagellaris,Meranoplus,minimus,Oceania,0.041392685,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,perennial,shrub_tree,odd,rugous,forest,Australia,0.7,1.5,1.1,1.75,2,1.875,0,0,0.369151056,0.540059166,0.084668471,pred,auto,other
98,15,1,0,0,Poaceae,Alloteropsis,,Alloteropsis ,Meranoplus,minimus,Oceania,0.477121255,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Australia,2,4,3,1.75,2,1.875,0,0,0.369405623,0.775312671,0.011490211,pred,auto,other
99,15,1,0,0,Poaceae,Brachiaria,holosericea,Brachiaria holosericea,Meranoplus,minimus,Oceania,0.380211242,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Australia,1.8,3,2.4,1.75,2,1.875,0,0,0.271455743,0.743253744,0.129684828,pred,auto,other
101,15,1,0,0,Poaceae,Eragrostis,,Eragrostis ,Meranoplus,minimus,Oceania,0.301029996,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,annual,graminoid,round,middle,forest,Australia,2,2,2,1.75,2,1.875,0,0,0.201926858,0.875215042,0.002779975,pred,auto,other
106,15,1,0,0,Poaceae,Urochloa,,Urochloa ,Meranoplus,minimus,Oceania,0.602059991,0.273001272,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Australia,3,5,4,1.75,2,1.875,0,0,0.250522424,0.762024535,0.009132861,pred,auto,other
109,15,1,0,0,Rubiaceae,Spermacoce,,Spermacoce ,Meranoplus,minimus,Oceania,0.096910013,0.273001272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,perennial,forb_herb,round,middle,forest,Australia,0.5,2,1.25,1.75,2,1.875,0,0,0.41713574,0.422286997,0.058251333,pred,auto,other
110,15,1,0,0,Euphorbiaceae,Euphorbia,schultzii,Euphorbia schultzii,Meranoplus,unknown,Oceania,0.301029996,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,2,2,1.5,2.5,2,0,0,0.529180117,0.509075369,0.080800098,pred,auto,plant
111,15,1,0,0,Fabaceae,Desmodium,,Desmodium ,Meranoplus,unknown,Oceania,1.243038049,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,both,forb_herb,round,smooth,forest,Australia,15,20,17.5,1.5,2.5,2,0,0,0.414791877,0.614100745,0.001359876,pred,auto,plant
112,15,1,0,0,Fabaceae,Desmodium,,Desmodium ,Meranoplus,unknown,Oceania,1.243038049,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,both,forb_herb,round,smooth,forest,Australia,15,20,17.5,1.5,2.5,2,0,0,0.414791877,0.614100745,0.001359876,pred,auto,plant
113,15,1,0,0,Fabaceae,Desmodium,,Desmodium ,Meranoplus,unknown,Oceania,1.243038049,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,both,forb_herb,round,smooth,forest,Australia,15,20,17.5,1.5,2.5,2,0,0,0.414791877,0.614100745,0.001359876,pred,auto,plant
114,15,1,0,0,Fabaceae,Indigofera,linifolia,Indigofera linifolia,Meranoplus,unknown,Oceania,0,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,1,1,1,1.5,2.5,2,0,0,0.459684339,0.694315297,0.001698099,pred,auto,plant
115,15,1,0,0,Fabaceae,Indigofera,,Indigofera ,Meranoplus,unknown,Oceania,0,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Australia,1,1,1,1.5,2.5,2,0,0,0.459684339,0.694315297,0.001698099,pred,auto,plant
116,15,1,0,0,Myrtaceae,Eucalyptus,tetrodonta,Eucalyptus tetrodonta,Meranoplus,unknown,Oceania,1.041392685,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,Australia,10,12,11,1.5,2.5,2,0,0,0.210120053,0.705186526,0.101954482,pred,auto,plant
117,15,1,0,0,Poaceae,Alloteropsis,semialata,Alloteropsis semialata,Meranoplus,unknown,Oceania,0.477121255,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Australia,2,4,3,1.5,2.5,2,0,0,0.504132438,0.816895242,0.017323841,pred,auto,plant
118,15,1,0,0,Poaceae,Alloteropsis,semialata,Alloteropsis semialata,Meranoplus,unknown,Oceania,0.477121255,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Australia,2,4,3,1.5,2.5,2,0,0,0.504132438,0.816895242,0.017323841,pred,auto,plant
119,15,1,0,0,Poaceae,Brachiaria,holosericea,Brachiaria holosericea,Meranoplus,unknown,Oceania,0.380211242,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Australia,1.8,3,2.4,1.5,2.5,2,0,0,0.392706046,0.789155926,0.183245252,pred,auto,plant
120,15,1,0,0,Poaceae,Brachiaria,holosericea,Brachiaria holosericea,Meranoplus,unknown,Oceania,0.380211242,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Australia,1.8,3,2.4,1.5,2.5,2,0,0,0.392706046,0.789155926,0.183245252,pred,auto,plant
121,15,1,0,0,Poaceae,Brachiaria,holosericea,Brachiaria holosericea,Meranoplus,unknown,Oceania,0.380211242,0.301029996,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Australia,1.8,3,2.4,1.5,2.5,2,0,0,0.392706046,0.789155926,0.183245252,pred,auto,plant
147,15,1,0,0,Poaceae,Urochloa,polyphylla,Urochloa polyphylla,Meranoplus,unknown,Oceania,0.602059991,0.301029996,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Australia,3,5,4,1.5,2.5,2,0,0,0.367134351,0.805449227,0.013914404,pred,auto,plant
