Code,Target_species,sp,Target_Genus,Target_Family,Habitat,Dispersal.Phase,hoarder_Species,hoarder_Family,mode,Disperser_group,Location,Source,
839,Gnetum_loyboldii,Gnetum loyboldii,Gnetum,Gnetaceae,Tropical,Secondary,,Dasyproctidae,cache,Rodent,Panama,Forget et al. (2002),
848,Guarea_glabra,Guarea glabra,Guarea,Meliaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (1999),
849,Guarea_glabra,Guarea glabra,Guarea,Meliaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
850,Guarea_kunthiana,Guarea kunthiana,Guarea,Meliaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (1999),
851,Guarea_kunthiana,Guarea kunthiana,Guarea,Meliaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
854,Guazuma_ulmifolia,Guazuma ulmifolia,Guazuma,Malvaceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
863,Gustavia_superba,Gustavia superba,Gustavia,Lecythidaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Forget et al. (1998),
868,Hancornia_speciosa,Hancornia speciosa,Hancornia,Apocynaceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
904,Hymenaea_courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,Tropical,Secondary,Dasyprocta_agouti,Dasyproctidae,cache,Rodent,Venezuela,Asquit et al. (1999),
905,Hymenaea_courbaril,Hymenaea courbaril,Hymenaea,Fabaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Hallwachs (1986),
926,Iriartea_deltoidea,Iriartea deltoidea,Iriartea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Kuprewicz (2013),
927,Iriartea_deltoidea,Iriartea deltoidea,Iriartea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Kuprewicz (2013),
935,Joannesia_princeps,Joannesia princeps,Joannesia,Euphorbiaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Brazil,Cid et al. (2014),
996,Lecythis_ampla,Lecythis ampla,Lecythis,Lecythidaceae,Tropical,Secondary,Unknown,Dasyproctidae,cache,Rodent,Costa Rica,Guariguata et al. (2000),
997,Lecythis_corrugata,Lecythis corrugata,Lecythis,Lecythidaceae,Tropical,Secondary,,Dasyproctidae,cache,Rodent,Guyana,Polak (1992),
1024,Licania_alba,Licania alba,Licania,Chrysobalanaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Jansen & Forget (2001),
1029,Licania_platypus,Licania platypus,Licania,Chrysobalanaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Forget et al. (1998),
1062,Livistona_chinensis,Livistona chinensis,Livistona,Arecaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Brazil,Galetti et al. (2010),
1103,Manilkara_huberi,Manilkara huberi,Manilkara,Sapotaceae,Tropical,Secondary,Myoprocta_exilis,Dasyproctidae,cache,Rodent,French Guiana,Chauvet et al. (2004),
1112,Mauritia_flexuosa,Mauritia flexuosa,Mauritia,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Bolivia,Mendieta-Aguilar et al. (2015),
1114,Mauritia_flexuosa,Mauritia flexuosa,Mauritia,Arecaceae,Tropical,Secondary,Dasyprocta_fuliginosa,Dasyproctidae,cache,Rodent,Ecuador,Ojeda García (2016),
1123,Melicoccus_lepidopetalus,Melicoccus lepidopetalus,Melicoccus,Sapindaceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
1124,Meliosma_vernicosa,Meliosma vernicosa,Meliosma,Sabiaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
1147,Minquartia_guianensis,Minquartia guianensis,Minquartia,Coulaceae,Tropical,Secondary,Unknown,Dasyproctidae,cache,Rodent,Costa Rica,Guariguata et al. (2000),
1152,Moronobea_coccinea,Moronobea coccinea,Moronobea,Clusiaceae,Tropical,Primary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,French Guiana,Forget (1991),
1153,Moronobea_coccinea,Moronobea coccinea,Moronobea,Clusiaceae,Tropical,Primary,Myoprocta_exilis,Dasyproctidae,cache,Rodent,French Guiana,Forget (1991),
1157,Mucuna_holtonii,Mucuna holtonii,Mucuna,Fabaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Kuprewicz (2013),
1159,Mucuna_urens,Mucuna urens,Mucuna,Fabaceae,Tropical,Secondary,Dasyprocta_azarae,Dasyproctidae,cache,Rodent,Brazil,Zimmermann et al. (2013),
1199,Ocotea_endresiana,Ocotea endresiana,Ocotea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Cole (2009),
1201,Ocotea_endresiana,Ocotea endresiana,Ocotea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
1202,Ocotea_floribunda,Ocotea floribunda,Ocotea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Beltran (2015),
1203,Ocotea_meziana,Ocotea meziana,Ocotea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
1206,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Dasyprocta_fuliginosa,Dasyproctidae,cache,Rodent,Colombia,Franco-Quimbay & Rojas-Robles (2015),
1208,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Myoprocta_pratti,Dasyproctidae,cache,Rodent,Ecuador,Ojeda García (2016),
1209,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1212,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1217,Oenocarpus_mapora,Oenocarpus mapora,Oenocarpus,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Andreazzi et al. (2009),
1220,Oenocarpus_mapora,Oenocarpus mapora,Oenocarpus,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Beckman & Muller-Landau (2007),
1241,Otoba_novogranatensis,Otoba novogranatensis,Otoba,Myristicaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Cole (2009),
1242,Otoba_novogranatensis,Otoba novogranatensis,Otoba,Myristicaceae,Tropical,Secondary,Unknown,Dasyproctidae,cache,Rodent,Costa Rica,Guariguata et al. (2000),
1263,Parinari_campestris,Parinari campestris,Parinari,Chrysobalanaceae,Tropical,Secondary,,Dasyproctidae,cache,Rodent,Guyana,Polak (1992),
1278,Pentaclethra_macroloba,Pentaclethra macroloba,Pentaclethra,Fabaceae,Tropical,Secondary,Unknown,Dasyproctidae,cache,Rodent,Costa Rica,Guariguata et al. (2000),
1281,Persea_americana,Persea americana,Persea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Burkard (2005),
1282,Persea_americana,Persea americana,Persea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Cole (2009),
1283,Persea_sp.,Persea sp.,Persea,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
1290,Phytelephas_seemannii,Phytelephas seemannii,Phytelephas,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Dalling et al. (1996),
1471,Pleurothyrium_palmanum,Pleurothyrium palmanum,Pleurothyrium,Lauraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
1496,Pouteria_campechiana,Pouteria campechiana,Pouteria,Sapotaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Mexico,Gutiérrez-Granados (2011),
1509,Prioria_copaifera,Prioria copaifera,Prioria,Fabaceae,Tropical,Secondary,Dasyprocta_sp.,Dasyproctidae,cache,Rodent,Panama,Dalling et al. (1997),
1532,Protium_heptaphyllum,Protium heptaphyllum,Protium,Burseraceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
1539,Prunus_annularis,Prunus annularis,Prunus,Rosaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
1572,Prunus_subcorymbosa,Prunus subcorymbosa,Prunus,Rosaceae,Tropical,Primary,,Dasyproctidae,cache,Rodent,Ecuador,Jara-Guerrero et al. (2011),
1579,Pseudolmedia_oxyphyllaria,Pseudolmedia oxyphyllaria,Pseudolmedia,Moraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Cole (2009),
1580,Pseudolmedia_spuria,Pseudolmedia spuria,Pseudolmedia,Moraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Cole (2009),
1589,Psidium_nutans,Psidium nutans,Psidium,Myrtaceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
1703,Quercus_humboldtii,Quercus humboldtii,Quercus,Fagaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Colombia,Guerrero-Rodriguez et al. (2010),
1769,Quercus_oleoides,Quercus oleoides,Quercus,Fagaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Boucher (1981),
1771,Quercus_oleoides,Quercus oleoides,Quercus,Fagaceae,Tropical,Primary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Hallwachs (1994),
1772,Quercus_oleoides,Quercus oleoides,Quercus,Fagaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Klemens et al. (2008),
1942,Salacia_elliptica,Salacia elliptica,Salacia,Celastraceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
1944,Salacia_sp.,Salacia sp.,Salacia,Celastraceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Wenny (2005),
2003,Socratea_exorrhiza,Socratea exorrhiza,Socratea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Kuprewicz (2013),
2004,Socratea_exorrhiza,Socratea exorrhiza,Socratea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Kuprewicz (2013),
2005,Socratea_exorrhiza,Socratea exorrhiza,Socratea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Notman & Villegas (2005),
2006,Socratea_exorrhiza,Socratea exorrhiza,Socratea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Notman & Villegas (2005),
2007,Socratea_exorrhiza,Socratea exorrhiza,Socratea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Notman & Villegas (2005),
2008,Socratea_exorrhiza,Socratea exorrhiza,Socratea,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Notman & Villegas (2005),
2027,Sterculia_apetala,Sterculia apetala,Sterculia,Malvaceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
2028,Sterculia_caribea,Sterculia caribea,Sterculia,Malvaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Dominica,Taylor (2010),
2029,Sterculia_chicha,Sterculia chicha,Sterculia,Malvaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Brazil,Cid et al. (2014),
2044,Swartzia_caribea,Swartzia caribea,Swartzia,Fabaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Dominica,Taylor (2010),
2060,Syagrus_pseudococos,Syagrus pseudococos,Syagrus,Arecaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Brazil,Galetti et al. (2010),
2066,Syagrus_romanzoffiana,Syagrus romanzoffiana,Syagrus,Arecaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Brazil,Galetti et al. (2010),
2070,Symphonia_globulifera,Symphonia globulifera,Symphonia,Clusiaceae,Tropical,Primary,,Dasyproctidae,cache,Rodent,French Guiana,Hardy et al. (2006),
2120,Tovomita_plumieri,Tovomita plumieri,Tovomita,Clusiaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Dominica,Taylor (2010),
2124,Trichilia_septentrionalis,Trichilia septentrionalis,Trichilia,Meliaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Dominica,Taylor (2010),
2153,Turpinia_occidentalis,Turpinia occidentalis,Turpinia,Staphyleaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Dominica,Taylor (2010),
2176,Virola_kosknyi,Virola kosknyi,Virola,Myristicaceae,Tropical,Secondary,Unknown,Dasyproctidae,cache,Rodent,Costa Rica,Guariguata et al. (2000),
2177,Virola_kwatae,Virola kwatae,Virola,Myristicaceae,Tropical,Secondary,Dasyprocta_leporina,Dasyproctidae,cache,Rodent,Suriname,Forget & Cuijpers (2008),
2179,Virola_michelii,Virola michelii,Virola,Myristicaceae,Tropical,Secondary,Several species rodents,Dasyproctidae,cache,Rodent,French Guiana,Forget et al. (2000),
2181,Virola_nobilis,Virola nobilis,Virola,Myristicaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Panama,Forget & Milleron (1991),
2183,Vitex_cymosa,Vitex cymosa,Vitex,Lamiaceae,Tropical,Secondary,Dasyprocta,Dasyproctidae,cache,Rodent,Brazil,Donatti et al. (2011),
2185,Vouacapoua_americana,Vouacapoua americana,Vouacapoua,Fabaceae,Tropical,Primary,Myoprocta_exilis,Dasyproctidae,cache,Rodent,French Guiana,Forget (1990,
2194,Welfia_georgii,Welfia georgii,Welfia,Arecaceae,Tropical,Secondary,Dasyprocta_punctata,Dasyproctidae,cache,Rodent,Costa Rica,Schupp & Frost (1989),
2195,Welfia_regia,Welfia regia,Welfia,Arecaceae,Tropical,Secondary,Unknown,Dasyproctidae,cache,Rodent,Costa Rica,Guariguata et al. (2000),
2223,Ziziphus_thyrsiflora,Ziziphus thyrsiflora,Ziziphus,Rhamnaceae,Tropical,Primary,Dasyprocta,Dasyproctidae,cache,Rodent,Ecuador,Jara-Guerrero et al. (2011),
59,Allagoptera_campestris,Allagoptera campestris,Allagoptera,Arecaceae,Tropical,Secondary,Thrichomys_apereoides,Echimyidae,cache,Rodent,Brazil,Almeida (2007),
83,Ampelocera_ruizii,Ampelocera ruizii,Ampelocera,Ulmaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
97,Aniba_sp.,Aniba sp.,Aniba,Lauraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
152,Astrocaryum_aculeatissimum,Astrocaryum aculeatissimum,Astrocaryum,Arecaceae,Tropical,Primary,Trinomys_sp.,Echimyidae,cache,Rodent,Brazil,Andreazzi et al. (2009),
160,Astrocaryum_gratum,Astrocaryum gratum,Astrocaryum,Arecaceae,Tropical,Primary,Proechimys sp.,Echimyidae,cache,Rodent,Bolivia,Aliaga-Rossel & Moraes (2014),
176,Astrocaryum_paramaca,Astrocaryum paramaca,Astrocaryum,Arecaceae,Tropical,Primary,Proechimys_cuvieri + P. guiannensis,Echimyidae,cache,Rodent,French Guiana,Forget (1991),
179,Astrocaryum_sciophilum,Astrocaryum sciophilum,Astrocaryum,Arecaceae,Tropical,Primary,Proechimys_cuvieri + P. cayenensis,Echimyidae,cache,Rodent,French Guiana,Charles-Dominique et al. (2001),
186,Astrocaryum_standleyanum,Astrocaryum standleyanum,Astrocaryum,Arecaceae,Tropical,Primary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Hoch & Adler (1997),
193,Attalea_attaleoides,Attalea attaleoides,Attalea,Arecaceae,Tropical,Primary,Echimys_chrysurus,Echimyidae,cache,Rodent,Brazil,Ferreira (2011),
195,Attalea_butyracea,Attalea butyracea,Attalea,Arecaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Adler & Kestell (1998),
196,Attalea_butyracea,Attalea butyracea,Attalea,Arecaceae,Tropical,Secondary,Hoplomys_gymnurus,Echimyidae,cache,Rodent,,Andreazzi et al. (2009),
201,Attalea_butyracea,Attalea butyracea,Attalea,Arecaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Jansen et al. (2014),
208,Attalea_geraensis,Attalea geraensis,Attalea,Arecaceae,Tropical,Secondary,Clyomys_bishopi,Echimyidae,cache,Rodent,Brazil,de Almeida & Galetti (2007),
216,Attalea_oleifera,Attalea oleifera,Attalea,Arecaceae,Tropical,Primary,Clyomys_laticeps,Echimyidae,cache,Rodent,,Andreazzi et al. (2009),
217,Attalea_oleifera,Attalea oleifera,Attalea,Arecaceae,Tropical,Primary,Thrichomys_apereoides,Echimyidae,cache,Rodent,,Andreazzi et al. (2009),
224,Attalea_rostrata,Attalea rostrata,Attalea,Arecaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Adler & Kestell (1998),
242,Bactris_gasipes,Bactris gasipes,Bactris,Arecaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
254,Batocarpus_amazonicus,Batocarpus amazonicus,Batocarpus,Moraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
268,Borismene_japurensis,Borismene japurensis,Borismene,Menispermaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
304,Brosimum_lactescens,Brosimum lactescens,Brosimum,Moraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
310,Bursera_simaruba,Bursera simaruba,Bursera,Burseraceae,Tropical,Secondary,Rodent,Echimyidae,cache,Rodent,Mexico,Hammond (1995),
317,Calophyllum_longifolium,Calophyllum longifolium,Calophyllum,Calophyllaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Adler & Kestell (1998),
470,Chlorocardium_rodiei,Chlorocardium rodiei,Chlorocardium,Lauraceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Guyana,Hammond et al. (1999),
477,Chrysophyllum_lucentifolium,Chrysophyllum lucentifolium,Chrysophyllum,Sapotaceae,Tropical,Secondary,Proechimys_spp.,Echimyidae,cache,Rodent,French Guiana,Feer & Forget (2002),
497,Clarisia_racemosa,Clarisia racemosa,Clarisia,Moraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
499,Clarisia_racemosa,Clarisia racemosa,Clarisia,Moraceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Costa Rica,DeMattia et al. (2004),
537,Cordia_bicolor,Cordia bicolor,Cordia,Boraginaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Beckman & Muller-Landau (2007),
631,Diospyros_pavoni,Diospyros pavoni,Diospyros,Ebenaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
637,Dipteryx_micrantha,Dipteryx micrantha,Dipteryx,Fabaceae,Tropical,Secondary,Proechimys sp.,Echimyidae,cache,Rodent,Peru,Cintra & Horna (1997),
693,Enterolobium_cyclocarpum,Enterolobium cyclocarpum,Enterolobium,Fabaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
720,Erythrina_goldmanii,Erythrina goldmanii,Erythrina,Fabaceae,Tropical,Secondary,Rodent,Echimyidae,cache,Rodent,Mexico,Hammond (1995),
749,Euterpe_edulis,Euterpe edulis,Euterpe,Arecaceae,Tropical,Secondary,Nectomys_squamipes,Echimyidae,cache,Rodent,Brazil,Andreazzi et al. (2009),
750,Euterpe_edulis,Euterpe edulis,Euterpe,Arecaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Brazil,Andreazzi et al. (2009),
752,Euterpe_edulis,Euterpe edulis,Euterpe,Arecaceae,Tropical,Secondary,Trinomys_iheringi,Echimyidae,cache,Rodent,Brazil,Fleury et al. (2014),
824,Garcinia_sp.,Garcinia sp.,Garcinia,Clusiaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
862,Gustavia_superba,Gustavia superba,Gustavia,Lecythidaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Asquith et al. (1997),
871,Heisteria_duckei,Heisteria duckei,Heisteria,Erythropalaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
882,Hevea_sp.,Hevea sp.,Hevea,Euphorbiaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
920,Inga_sp.,Inga sp.,Inga,Fabaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
998,Leonia_glycycarpa,Leonia glycycarpa,Leonia,Violaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1030,Licania_sp.?,Licania sp.?,Licania,Chrysobalanaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1031,Licania_urceatoris,Licania urceatoris,Licania,Chrysobalanaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1125,Mendoncia_glabra,Mendoncia glabra,Mendoncia,Acanthaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1148,Minquartia_guianensis,Minquartia guianensis,Minquartia,Coulaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1154,Moronobea_coccinea,Moronobea coccinea,Moronobea,Clusiaceae,Tropical,Primary,Proechimys sp.,Echimyidae,cache,Rodent,French Guiana,Forget (1991),
1174,Myrsine_coriaceae,Myrsine coriaceae,Myrsine,Primulaceae,Tropical,Secondary,Trinomys_iheringi,Echimyidae,cache,Rodent,Brazil,Fleury et al. (2014),
1205,Ocotea_sp.,Ocotea sp.,Ocotea,Lauraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1213,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Proechimys sp.,Echimyidae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1218,Oenocarpus_mapora,Oenocarpus mapora,Oenocarpus,Arecaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Andreazzi et al. (2009),
1221,Oenocarpus_mapora,Oenocarpus mapora,Oenocarpus,Arecaceae,Tropical,Secondary,Proechimys_semispinosus,Echimyidae,cache,Rodent,Panama,Beckman & Muller-Landau (2007),
1229,Ormosia_sp.,Ormosia sp.,Ormosia,Fabaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1508,Pouteria_sp.,Pouteria sp.,Pouteria,Sapotaceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1533,Protium_sp.,Protium sp.,Protium,Burseraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Notman & Gorchov (2001),
1578,Pseudolmedia_laevis,Pseudolmedia laevis,Pseudolmedia,Moraceae,Tropical,Secondary,Proechimys_sp.,Echimyidae,cache,Rodent,Peru,Andresen (1999),
